lfare,dist,passen,mktshr,y97,y99
5.5333896,1062,558,.76550001,0,1
5.5333896,1069,237,.81260002,1,0
5.5333896,1471,203,.41580001,0,1
5.5333896,1745,3357,.38299999,0,0
5.5333896,2070,306,.30649999,1,0
5.5373344,256,152,.98210001,0,1
5.5373344,599,572,.56819999,1,0
5.5373344,627,223,.81419998,0,0
5.5373344,762,372,.708,1,0
5.5373344,881,90,.49759999,0,1
5.5373344,944,114,.48900002,0,1
5.5373344,1041,191,.6286,0,1
5.5373344,1199,1059,.40959999,0,0
5.5373344,1589,937,.75980002,0,0
5.5412636,507,298,.69629997,1,0
5.5412636,590,106,.91680002,1,0
5.5412636,862,283,.64230001,0,0
5.5412636,923,842,.83929998,0,0
5.5412636,982,174,.68480003,1,0
5.5412636,1291,259,.57819998,0,0
5.5412636,1325,658,.39680001,0,0
5.5412636,1454,1239,.77879995,0,0
5.5412636,1610,240,.45319998,0,0
5.5412636,1711,373,.68690002,0,1
5.5412636,1834,350,.64679998,1,0
5.5451775,430,142,.88279998,1,0
5.5451775,528,616,.94709998,0,0
5.5451775,599,618,.59430003,0,1
5.5451775,632,733,.87160003,1,0
5.5451775,752,413,.8775,0,1
5.5451775,800,2558,.67690003,1,0
5.5451775,843,158,.87529999,1,0
5.5451775,1308,339,.68239999,1,0
5.5451775,1636,926,.64649999,0,1
5.5451775,1710,415,.59109998,0,1
5.5451775,1718,167,.64489996,0,1
5.5451775,2458,1053,.37020001,0,1
5.5490761,430,153,.82169998,0,1
5.5490761,700,182,.87779999,0,1
5.5490761,813,390,.62159997,0,0
5.5490761,948,499,.9375,0,0
5.5490761,982,186,.72730005,0,0
5.5490761,1724,922,.3721,0,0
5.5490761,1782,357,.61199999,0,1
5.5490761,1946,1520,.60600001,1,0
5.5490761,1948,238,.51190001,0,0
5.5490761,2137,413,.65870005,0,1
5.5490761,2334,160,.34169999,0,0
5.5529594,198,157,.99379998,0,0
5.5529594,198,168,.98900002,1,0
5.5529594,1171,569,.61330003,1,0
5.5529594,1183,1696,.72390002,1,0
5.5529594,1507,278,.48259997,1,0
5.5529594,1593,644,.60589999,0,0
5.5529594,1710,412,.50730002,0,0
5.5529594,1724,948,.3224,1,0
5.5529594,1754,970,.69749999,0,1
5.5529594,1976,197,.37180001,1,0
5.5529594,2162,367,.58579999,0,0
5.556828,264,618,.59349996,1,0
5.556828,713,405,.87879997,0,0
5.556828,914,246,.57599998,0,0
5.556828,1137,264,.34310001,0,0
5.556828,1325,730,.47869998,0,1
5.556828,1471,422,.71940005,0,1
5.556828,1587,710,.56580001,1,0
5.556828,1718,143,.63260001,0,0
5.556828,2162,383,.60320002,0,1
5.556828,2446,576,.3202,1,0
5.5606818,503,282,.88069999,0,0
5.5606818,507,353,.60290003,0,1
5.5606818,627,216,.7978,1,0
5.5606818,1955,187,.40799999,0,1
5.5606818,2076,593,.45249999,0,0
5.5645204,528,291,.47150001,1,0
5.5645204,862,259,.55900002,1,0
5.5645204,957,522,.78180003,1,0
5.5645204,1041,173,.66080004,1,0
5.5645204,2333,224,.60420001,0,1
5.5645204,2587,248,.31900001,0,0
5.5683446,363,350,.51410002,1,0
5.5683446,589,127,.84850001,1,0
5.5683446,622,284,.63190001,0,0
5.5683446,632,720,.85110003,0,1
5.5683446,713,391,.88349998,1,0
5.5683446,982,215,.66240001,0,1
5.5683446,1040,318,.73820001,0,1
5.5683446,1202,290,.4483,0,1
5.5683446,1962,320,.67970002,1,0
5.5683446,2066,181,.42560002,0,0
5.5683446,2423,177,.2712,1,0
5.572154,931,229,.495,0,0
5.572154,1226,201,.43349999,0,0
5.572154,1427,291,.75239998,1,0
5.572154,1502,341,.65079999,0,1
5.572154,1574,482,.44459999,0,0
5.572154,1976,168,.3653,0,0
5.572154,2334,159,.41819999,1,0
5.572154,2334,173,.3664,0,1
5.5759492,846,431,.90440005,0,0
5.5759492,1571,167,.7489,1,0
5.5759492,1737,446,.69279999,0,0
5.5759492,2377,161,.22659999,0,0
5.5759492,2395,311,.2499,1,0
5.57973,769,309,.5104,0,1
5.57973,901,113,.78370005,0,1
5.57973,1124,498,.4413,0,1
5.57973,1339,233,.58889997,0,1
5.57973,1456,378,.58560002,1,0
5.57973,1614,2206,.59150004,0,1
5.57973,1740,653,.5485,0,1
5.57973,1817,317,.23450001,0,1
5.57973,1902,216,.6081,0,0
5.57973,2423,201,.25690001,0,0
5.5834961,783,691,.45750001,1,0
5.5834961,862,923,.45790002,0,1
5.5834961,1636,862,.65179998,1,0
5.5834961,1754,862,.67870003,0,0
5.5834961,2301,527,.4052,0,0
5.5834961,2446,548,.45360002,0,1
5.5872488,958,175,.81209999,1,0
5.5872488,958,205,.6049,0,1
5.5872488,1217,504,.65569997,0,1
5.5872488,1509,554,.45720002,1,0
5.5872488,1673,210,.55339998,0,0
5.5872488,1740,598,.54949999,0,0
5.5872488,2126,325,.30680001,0,1
5.5909872,587,303,.8682,1,0
5.5909872,590,233,.7396,1,0
5.5909872,1892,440,.64169997,1,0
5.5947113,373,400,.95519996,1,0
5.5947113,904,197,.81370002,0,0
5.5947113,1217,499,.69449997,1,0
5.5947113,1636,800,.6437,0,0
5.5984221,655,131,.84559995,0,1
5.5984221,927,421,.75169998,0,0
5.5984221,937,491,.55470002,0,0
5.5984221,1339,181,.65790004,1,0
5.5984221,1571,189,.71720004,0,1
5.5984221,1814,210,.76279998,1,0
5.5984221,2127,178,.676,0,1
5.602119,867,1928,.48689997,0,1
5.602119,882,1145,.69029999,1,0
5.602119,957,327,.92040002,0,1
5.602119,1156,234,.68959999,0,0
5.602119,1620,229,.72390002,0,0
5.602119,1697,121,.4149,0,0
5.602119,1976,171,.24430001,1,0
5.602119,2126,318,.39250001,0,0
5.602119,2458,737,.4163,1,0
5.6058021,503,262,.83339995,1,0
5.6058021,901,119,.80000001,1,0
5.6058021,2094,190,.67010003,1,0
5.6058021,2173,327,.69949996,1,0
5.6058021,2183,578,.5654,1,0
5.6058021,2406,139,.32889998,0,0
5.6094718,700,178,.91960001,1,0
5.6094718,783,607,.4569,0,0
5.6094718,882,1212,.72750002,0,0
5.6094718,1014,184,.6401,0,1
5.6094718,1204,834,.72050005,0,1
5.6094718,2191,136,.32080001,0,1
5.6094718,2377,164,.29639998,0,1
5.6131282,622,282,.72550005,1,0
5.6131282,655,157,.8678,1,0
5.6131282,813,392,.54320002,0,1
5.6131282,904,224,.79320002,1,0
5.6131282,1339,192,.62720001,0,0
5.6131282,1902,183,.59689999,1,0
5.6131282,2214,197,.26569998,0,0
5.6131282,2446,532,.4393,0,0
5.6167712,627,213,.77839994,0,1
5.6167712,1040,271,.75010002,0,0
5.6167712,1137,244,.33380002,1,0
5.6167712,1570,167,.87589997,0,0
5.6167712,1587,674,.62770003,0,0
5.6167712,1610,236,.42200002,1,0
5.6167712,2342,966,.61629999,0,0
5.6204009,770,451,.53540003,0,1
5.6204009,931,197,.48479998,1,0
5.6204009,1348,277,.60250002,0,1
5.6204009,1834,312,.60860002,0,1
5.6204009,2290,2178,.48630002,0,0
5.6204009,2587,212,.37009999,1,0
5.6204009,2588,490,.2872,1,0
5.6240177,548,235,.88879997,1,0
5.6240177,927,364,.73400003,0,1
5.6240177,936,314,.81739998,0,0
5.6240177,1697,121,.48290002,0,1
5.6240177,1830,603,.41619998,0,0
5.6240177,2026,159,.33470002,1,0
5.6240177,2080,651,.62279999,0,0
5.6276212,931,224,.47310001,0,1
5.6276212,1189,259,.54449999,0,0
5.6276212,1217,482,.72160006,0,0
5.6276212,1502,275,.73519999,1,0
5.6276212,1711,342,.72199994,0,0
5.6312118,1338,189,.29409999,0,1
5.6312118,1614,1981,.59310001,0,0
5.6312118,1928,167,.66210002,1,0
5.6312118,1946,1441,.64989996,0,0
5.6312118,2127,163,.58490002,0,0
5.6312118,2377,151,.24309999,1,0
5.6347895,622,307,.55680001,0,1
5.6347895,752,347,.8822,1,0
5.6347895,1124,730,.81999999,0,0
5.6347895,1928,185,.64629996,0,0
5.6383548,363,338,.49680001,0,1
5.6383548,642,291,.81550002,0,1
5.6383548,914,254,.51840001,0,1
5.6383548,1383,3366,.67370003,0,0
5.6383548,1740,525,.5043,1,0
5.6383548,1783,106,.51789999,0,0
5.6383548,2076,568,.42860001,0,1
5.6383548,2453,608,.30250001,0,0
5.6419072,1021,420,.58039999,0,0
5.6419072,1171,572,.63859999,0,0
5.6419072,2126,428,.69629997,0,1
5.6454468,923,819,.83839995,1,0
5.6454468,980,536,.6164,0,0
5.6454468,1189,231,.57840002,1,0
5.6454468,1383,3360,.66220003,1,0
5.6454468,1427,288,.71339995,0,0
5.6454468,1509,530,.4039,0,0
5.6489744,503,278,.87330002,0,1
5.6489744,1069,358,.44279999,1,0
5.6489744,1171,595,.58219999,0,1
5.6489744,1721,1113,.53530002,0,1
5.6489744,1982,604,.52749997,0,0
5.6524892,1035,408,.30270001,0,1
5.6524892,1204,644,.62099999,1,0
5.6524892,1570,148,.7726,0,1
5.6524892,1616,390,.37360001,1,0
5.6524892,2094,218,.5,0,1
5.655992,881,186,.80199999,1,0
5.655992,958,172,.84290004,0,0
5.655992,1040,248,.71469998,1,0
5.655992,1235,1315,.7022,0,0
5.655992,1302,942,.60790002,1,0
5.655992,2173,341,.70249999,0,0
5.659482,812,338,.6419,0,0
5.659482,1721,988,.55860001,0,0
5.659482,1737,440,.68400002,0,1
5.659482,2214,181,.2922,1,0
5.6629605,936,256,.80849999,1,0
5.6629605,1427,293,.65809995,0,1
5.6629605,1930,121,.32939997,0,0
5.6664267,1928,348,.57370001,0,1
5.6664267,2070,316,.4632,0,0
5.6664267,2106,242,.70699996,1,0
5.6664267,2342,845,.57630002,1,0
5.6698809,642,263,.7579,1,0
5.6698809,812,350,.62779999,1,0
5.6698809,1235,1274,.5165,0,1
5.6698809,1348,218,.66769999,0,0
5.6698809,1721,967,.49630001,1,0
5.6698809,1928,338,.64829999,0,0
5.6698809,2611,1800,.4145,0,0
5.6733232,1016,1479,.70959997,0,0
5.6733232,1021,385,.4716,0,1
5.6733232,1021,400,.54220003,1,0
5.6733232,1308,336,.36150002,0,1
5.6733232,1454,1169,.72800004,0,1
5.6733232,1660,661,.48409998,1,0
5.6733232,2076,541,.45130002,1,0
5.676754,937,423,.51889998,0,1
5.676754,1348,235,.66370004,1,0
5.676754,2239,242,.34290001,0,0
5.6801724,752,341,.90610003,0,0
5.6801724,936,271,.81410003,0,1
5.6801724,1616,372,.4131,0,0
5.6801724,1946,1440,.55790001,0,1
5.6801724,2137,350,.6081,0,0
5.6801724,2406,134,.30770001,1,0
5.6801724,2724,215,.37080002,0,1
5.6835799,738,573,.60970002,0,0
5.6835799,882,1163,.66400003,0,1
5.6835799,980,517,.5984,0,1
5.6835799,1069,372,.44159999,0,0
5.6835799,1291,220,.71099997,1,0
5.6835799,1836,354,.63459998,1,0
5.6835799,2143,1788,.38740003,1,0
5.6869755,1587,683,.58099997,0,1
5.6869755,1948,190,.43520001,1,0
5.6869755,1955,177,.52020001,0,0
5.6869755,2297,385,.7033,0,1
5.6903596,948,591,.8976,0,1
5.6903596,1016,1810,.6462,0,1
5.6903596,1892,485,.57060003,0,1
5.6903596,1948,213,.56169999,0,1
5.6903596,1960,405,.32529998,0,0
5.6903596,2143,1702,.33009997,0,1
5.6937323,1616,366,.3779,0,1
5.6937323,1930,105,.24590001,0,1
5.6937323,2406,142,.21350001,0,1
5.6970935,528,587,.92550004,1,0
5.6970935,1302,970,.61909997,0,0
5.6970935,1892,436,.67900002,0,0
5.7004437,813,309,.83879995,1,0
5.7004437,980,508,.66230005,1,0
5.7004437,2497,537,.36300001,0,0
5.7037826,2106,274,.68699998,0,0
5.7037826,2126,286,.36000001,1,0
5.7071104,1035,313,.42540002,0,0
5.7071104,1325,615,.542,1,0
5.7071104,1574,494,.44549999,0,1
5.7071104,1673,180,.51719999,0,1
5.7071104,1982,562,.55680001,0,1
5.7071104,2497,552,.41169998,1,0
5.7104268,1156,218,.66870004,0,1
5.7104268,1697,111,.56270003,1,0
5.7104268,1846,2601,.5345,0,1
5.7104268,2126,332,.65079999,0,0
5.7137327,1302,943,.5341,0,1
5.7137327,1846,2337,.54860002,0,0
5.7137327,1960,368,.31819999,0,1
5.7137327,2026,145,.2832,0,0
5.7137327,2254,416,.69730002,0,1
5.7137327,2371,357,.42119998,0,0
5.7137327,2425,139,.28009999,0,0
5.7170277,738,577,.65079999,1,0
5.7170277,1571,164,.7744,0,0
5.7170277,2080,598,.67410004,1,0
5.7170277,2279,263,.2951,0,0
5.7170277,2527,327,.25420001,0,0
5.7203116,1118,300,.51660001,0,0
5.7203116,1962,226,.63919997,0,0
5.7203116,1982,510,.43340001,1,0
5.7203116,2425,126,.2208,1,0
5.7235851,2139,1185,.63480002,1,0
5.7268476,2037,288,.73949999,1,0
5.7268476,2137,293,.65629995,1,0
5.7268476,2437,128,.36049998,0,0
5.7268476,2469,7637,.33700001,1,0
5.7300997,2239,208,.34849998,1,0
5.7333412,1046,338,.78780001,0,0
5.7333412,1383,3397,.59109998,0,1
5.7333412,1558,521,.56940001,0,0
5.7365723,812,314,.6153,0,1
5.7365723,1046,344,.71970004,1,0
5.7365723,1558,528,.50440001,0,1
5.7365723,2070,303,.48349997,0,1
5.7365723,2143,1575,.39349997,0,0
5.7365723,2173,311,.66860002,0,1
5.7365723,2469,7502,.31479999,0,0
5.7365723,2695,84,.29899999,0,0
5.7397928,1727,636,.50740004,0,1
5.7397928,1783,85,.5025,0,1
5.7397928,2106,284,.625,0,1
5.7430034,1901,286,.75,1,0
5.7430034,2126,301,.70269996,1,0
5.7430034,2371,339,.3973,0,1
5.7430034,2434,575,.4919,0,0
5.7430034,2588,434,.4348,0,0
5.7462034,1035,309,.39750001,1,0
5.749393,1051,216,.76879996,0,0
5.749393,1069,350,.39950001,0,1
5.749393,1431,221,.51349998,0,0
5.749393,1782,265,.67199999,0,0
5.749393,2183,562,.667,0,0
5.749393,2371,328,.43979999,1,0
5.749393,2585,555,.55879998,1,0
5.7525725,1408,2180,.65400004,0,0
5.7525725,1928,143,.71839994,0,1
5.7525725,2127,128,.71039999,1,0
5.7525725,2369,165,.51249999,0,0
5.7557421,1205,455,.70449996,0,1
5.7557421,1408,2389,.70459998,0,1
5.7557421,1660,674,.48479998,0,0
5.7557421,1960,473,.30500001,1,0
5.7557421,2256,575,.41999999,1,0
5.7589016,1597,646,.70349997,0,1
5.7589016,1673,161,.52459997,1,0
5.7589016,2425,145,.28389999,0,1
5.7620516,1431,226,.51660001,0,1
5.7620516,2183,532,.5654,0,1
5.7620516,2254,320,.66059995,0,0
5.7620516,2426,1188,.3515,0,0
5.7651911,738,479,.60000002,0,1
5.7651911,1464,924,.53390002,1,0
5.7651911,1562,1135,.6257,0,1
5.7651911,1562,1164,.67580003,0,0
5.7651911,2527,282,.2879,1,0
5.771441,1727,706,.42460001,1,0
5.771441,1836,364,.66540003,0,1
5.771441,1901,303,.73390001,0,0
5.771441,2290,1865,.4612,1,0
5.771441,2336,293,.44240001,1,0
5.771441,2437,134,.3125,1,0
5.7745514,1016,1450,.70480001,1,0
5.7745514,1966,146,.77660006,0,0
5.7776523,1205,449,.79930001,1,0
5.7776523,1226,159,.42069998,0,1
5.7776523,2336,264,.59419996,0,0
5.7807436,1660,724,.49250001,0,1
5.7807436,1830,493,.38819999,1,0
5.7807436,1846,2252,.51719999,1,0
5.7807436,2642,121,.32619998,1,0
5.7838254,1901,310,.74779999,0,1
5.7838254,2437,110,.33430001,0,1
5.7838254,2541,259,.41139999,0,0
5.7868972,1523,219,.70410001,0,0
5.7868972,1782,258,.59109998,1,0
5.7868972,2402,940,.38999999,0,0
5.7868972,2402,1191,.3459,0,0
5.7899604,1235,1097,.63300002,1,0
5.7899604,1966,144,.80320001,1,0
5.7899604,2369,163,.52069998,1,0
5.7930136,2380,339,.5402,0,1
5.7990928,1205,420,.77029997,0,0
5.7990928,2585,541,.54939997,0,0
5.8021183,1830,625,.4113,0,1
5.8021183,2254,313,.72650003,1,0
5.8021183,2297,236,.75260001,1,0
5.8021183,2336,233,.56580001,0,1
5.8021183,2402,1054,.38349998,0,1
5.8021183,2588,394,.45640001,0,1
5.8051348,1464,975,.58349997,0,0
5.8051348,2453,609,.25120002,0,1
5.8081427,2037,265,.8046,0,0
5.8081427,2380,317,.50630003,0,0
5.811141,1523,187,.69400001,0,1
5.811141,2400,244,.21879999,0,1
5.811141,2497,527,.32659999,0,1
5.811141,2611,1523,.39160001,1,0
5.8141303,1051,214,.71129996,0,1
5.8141303,2426,1242,.34630001,0,1
5.8141303,2627,292,.48529997,0,0
5.817111,1046,322,.72540003,0,1
5.817111,1118,300,.59189999,1,0
5.817111,2380,191,.32169998,1,0
5.8200831,1727,659,.46849999,0,0
5.8200831,2412,135,.40270001,1,0
5.8200831,2453,502,.24180001,1,0
5.8230457,1597,594,.63139999,0,0
5.8230457,2256,570,.4637,0,0
5.8260002,1118,276,.45099998,0,1
5.8260002,2541,246,.2967,1,0
5.8289456,1577,188,.62650001,0,0
5.8318825,1966,138,.70499998,0,1
5.8318825,2139,1045,.67699999,0,0
5.8318825,2565,398,.52719998,0,0
5.8348107,1431,204,.56439996,1,0
5.8348107,2037,292,.72710001,0,1
5.8348107,2426,1025,.30290002,1,0
5.8348107,2469,7340,.29729998,0,1
5.8377304,1124,661,.77269995,1,0
5.8377304,1456,325,.56049997,0,1
5.8377304,2310,538,.4948,1,0
5.8406415,1456,359,.62529999,0,0
5.8406415,2117,265,.6117,1,0
5.8435445,1597,531,.69419998,1,0
5.8464389,1509,619,.42950001,0,1
5.8522024,2080,572,.57249999,0,1
5.855072,1471,306,.76709998,1,0
5.857933,1695,238,.48720002,0,1
5.857933,2279,206,.33860001,0,1
5.8607864,2342,757,.53250003,0,1
5.8607864,2404,368,.43169999,0,0
5.8607864,2512,195,.50310004,0,0
5.8636312,1523,209,.71739995,1,0
5.8636312,1562,1057,.64059997,1,0
5.8636312,2512,212,.45229998,0,1
5.866468,2400,239,.3159,0,0
5.866468,2412,125,.40470001,0,0
5.872118,2380,165,.26359999,0,0
5.8749309,1577,190,.65699995,0,1
5.8777356,1920,293,.63770002,0,0
5.8777356,2117,258,.56880003,0,0
5.8805332,1920,284,.58810002,0,1
5.8805332,2369,180,.63999999,0,1
5.8805332,2642,104,.44599998,0,0
5.8833222,1051,213,.75370002,1,0
5.8833222,1920,276,.63150001,1,0
5.8861041,2290,1688,.5273,0,1
5.8888779,2139,1081,.59790003,0,1
5.8888779,2310,545,.5747,0,0
5.8888779,2434,616,.48540002,0,1
5.8888779,2585,540,.49560001,0,1
5.891644,2512,200,.35669997,1,0
5.894403,1464,894,.56740004,0,1
5.894403,2592,209,.22700001,0,1
5.894403,2592,212,.31290001,1,0
5.8971539,1438,570,.7999,0,0
5.8971539,1836,263,.73180002,0,0
5.8971539,2412,118,.3664,0,1
5.8971539,2611,1374,.4043,0,1
5.8998976,2577,5455,.403,0,0
5.9026332,2117,291,.5492,0,1
5.9026332,2400,227,.32449999,1,0
5.9053617,2256,559,.5316,0,1
5.9053617,2402,859,.41949999,1,0
5.908083,2380,298,.46150002,1,0
5.908083,2565,627,.45590001,0,1
5.9107966,1962,198,.63810003,0,1
5.9107966,2380,155,.2383,0,1
5.9162021,1558,350,.59890002,1,0
5.9162021,2279,206,.3689,1,0
5.9188938,2297,305,.67089999,0,0
5.9188938,2522,884,.39720002,0,0
5.9242558,1438,652,.78180003,0,1
5.9269261,2402,1200,.31470001,0,1
5.9269261,2642,113,.40580001,0,1
5.9295893,2627,242,.35299999,1,0
5.9348941,1438,576,.82599998,1,0
5.9375362,2627,261,.4788,0,1
5.9427996,2402,994,.31459999,1,0
5.9427996,2569,92,.57480001,1,0
5.9454207,2541,208,.31580001,0,1
5.9454207,2704,1811,.5733,0,0
5.9558372,1509,129,.384,1,0
5.9610052,1408,1911,.70190001,1,0
5.971262,2522,910,.36480001,0,1
5.971262,2577,5034,.38159999,1,0
5.9763508,2434,399,.34400001,1,0
5.9914646,2310,587,.58899999,0,1
5.9914646,2421,1562,.65029997,1,0
5.9939613,2404,193,.41939998,1,0
5.9989367,2592,175,.2757,0,0
6.0014148,2522,837,.41259998,1,0
6.0014148,2577,5713,.39419997,0,1
6.0112672,2689,550,.65720004,0,0
6.0137153,2569,94,.493,0,1
6.0330863,1577,177,.69019997,1,0
6.0567842,2565,210,.31799999,1,0
6.0637851,2421,1325,.71099997,0,0
6.1025586,2404,324,.59319997,0,1
6.1114674,2569,86,.55369997,0,0
6.1136823,2689,530,.70429999,0,1
6.1158919,2704,1709,.55619997,0,1
6.1290503,2689,473,.67449999,1,0
6.1312265,2704,1548,.62849998,1,0
6.1984787,2421,1251,.71949995,0,1
